,maximum,mean,mean+sigma,mean-sigma,minimum,time
278,1385074.18456,622714.050404,888174.554705,357253.546103,74037.7369499,7784000000.0
279,1417494.43951,631801.268303,903054.738656,360547.797949,74092.4283204,7812000000.0
280,1410191.05572,631491.216238,901573.247019,361409.185457,74611.3828045,7840000000.0
281,1363881.39871,611294.140528,872547.472775,350040.808282,72325.4672892,7868000000.0
282,1397020.3222,623183.772463,890556.80852,355810.736405,73177.5460604,7896000000.0
283,1503147.62899,668933.008367,956496.768968,381369.247766,78250.9972313,7924000000.0
284,1415559.52268,637038.672718,908389.500033,365687.845403,75856.7958709,7952000000.0
285,1253710.06983,565154.015164,805552.913532,324755.116796,67474.5753328,7980000000.0
286,1144028.76143,514138.411137,733384.675051,294892.147223,61090.1841576,8008000000.0
287,1095526.4063,490879.815765,700718.540741,281041.090789,58052.723977,8036000000.0
288,927432.3055,420348.894023,598359.846182,242337.941863,50609.058137,8064000000.0
289,1038451.83676,458885.6803,657301.206915,260470.153686,53065.3142985,8092000000.0
290,1010499.38464,454462.66619,648145.87627,260779.45611,54061.8744181,8120000000.0
291,1216404.62776,536026.494177,768330.899305,303722.089048,61700.3956891,8148000000.0
292,1334213.2877,594830.73405,850158.537859,339502.930242,69785.4048331,8176000000.0
293,1066474.81932,486811.831408,691775.2967,281848.366115,59252.1812394,8204000000.0
294,1084438.6718,481463.767249,688838.647061,274088.887438,56105.4322604,8232000000.0
295,982151.197593,443800.044928,632208.671389,255391.418466,53184.390901,8260000000.0
296,921932.455478,413062.540856,589649.241598,236475.840113,48843.881991,8288000000.0
297,1057673.79503,468016.062909,670153.479186,265878.646633,54241.313466,8316000000.0
298,1021256.66559,459413.226766,655165.374056,263661.079477,54672.5125438,8344000000.0
299,1052930.36934,468976.095191,670440.105398,267512.084985,54933.2351276,8372000000.0
300,986168.817695,443897.885227,632948.697105,254847.073349,52874.5570639,8400000000.0
301,1120499.74694,495556.602295,709681.761419,281431.443172,57382.2562838,8428000000.0
302,970606.168194,440888.223542,627260.396051,254516.051032,53265.8108607,8456000000.0
303,973840.781059,433405.848547,619712.62065,247099.076444,50701.9153475,8484000000.0
304,976112.689235,437038.369989,623978.783831,250097.956148,51623.6212653,8512000000.0
305,908763.247105,408597.141411,582772.429747,234421.853074,48585.5497947,8540000000.0
306,916379.923188,408902.964819,584299.430233,233506.499405,48036.6253272,8568000000.0
307,772791.455466,350863.751475,499238.37486,202489.128091,42359.283792,8596000000.0
308,722204.484113,323208.880007,461511.674799,184906.085214,38149.2285262,8624000000.0
309,867703.573815,382893.580175,548646.721428,217140.438922,44169.0027969,8652000000.0
310,810184.520875,365810.777781,521206.257099,210415.298463,43786.5992283,8680000000.0
311,682381.355913,308603.231743,439525.409803,177681.053683,37033.3346256,8708000000.0
312,843020.532125,370406.315807,531323.206475,209489.425139,42420.9142247,8736000000.0
313,873195.54096,391350.350668,558610.738431,224089.962906,46299.7587647,8764000000.0
314,820761.965493,368621.925067,525899.319881,211344.530252,43756.8156965,8792000000.0
315,801456.872357,358624.443207,512100.48898,205148.397433,42320.4662801,8820000000.0
316,812865.303487,363050.84191,518659.046996,207442.636823,42714.5092725,8848000000.0
317,868497.73132,386587.297567,552747.758998,220426.836137,45234.4541748,8876000000.0
318,885397.674979,395888.891496,565416.055942,226361.727049,46659.4391618,8904000000.0
319,787176.658778,355464.551236,506449.72873,204479.373743,42558.1282042,8932000000.0
320,879588.092199,389141.841153,557242.005047,221041.677259,45078.8454799,8960000000.0
321,836604.367352,376839.335628,537234.703885,216443.967371,44941.9816031,8988000000.0
322,847709.982196,377919.293581,540145.137065,215693.450097,44332.3474654,9016000000.0
323,945452.803147,419745.717235,600544.270284,238947.164187,48904.5988249,9044000000.0
324,814182.4862,369547.185813,525858.088698,213236.282928,44602.1653325,9072000000.0
325,964044.34611,424336.749926,608416.729084,240256.770768,48737.312554,9100000000.0
326,928500.989597,418421.021661,596448.074042,240393.969279,49937.2637058,9128000000.0
327,828372.668025,372997.736331,531803.744081,214191.728581,44459.4134544,9156000000.0
328,902458.67219,400266.913937,572813.469907,227720.357966,46559.0385402,9184000000.0
329,830646.168537,374916.664417,534227.22728,215606.101555,44856.8476517,9212000000.0
330,689988.786479,312444.886974,444856.553871,180033.220076,37574.4070594,9240000000.0
331,799910.282355,352779.757698,505571.727069,199987.788327,40650.1594898,9268000000.0
332,815119.648463,365421.221941,521564.305244,209278.138638,43252.6501963,9296000000.0
333,841328.995484,375073.349125,536081.424443,214065.273807,43995.4793306,9324000000.0
334,796145.852892,357942.708834,510530.509366,205354.908302,42562.1507497,9352000000.0
335,836164.061815,371989.762898,531949.082082,212030.443713,43485.7367644,9380000000.0
336,909346.225846,404684.194254,578652.608682,230715.779825,47332.6369,9408000000.0
