,maximum,mean,mean+sigma,mean-sigma,minimum,time
150,1464.15461417,559.771771433,821.334462069,298.209080797,59.0861245497,4200000000.0
151,1419.01222077,542.513049385,796.011314471,289.014784299,57.2643981738,4228000000.0
152,1418.79202473,542.428864609,795.887792955,288.969936263,57.2555121377,4256000000.0
153,1456.64832962,556.90198831,817.123724948,296.680251672,58.7832075902,4284000000.0
154,1491.49001168,570.222569275,836.6685694,303.77656915,60.1892475981,4312000000.0
155,1460.38440784,558.330355984,819.219521226,297.441190742,58.9339774478,4340000000.0
156,1443.1310677,551.734104005,809.541060561,293.927147449,58.2377169611,4368000000.0
157,1479.70210833,565.715848826,830.056008702,301.37568895,59.7135454292,4396000000.0
158,1503.08892958,574.657037301,843.175116526,306.138958076,60.657323238,4424000000.0
159,1474.72888549,563.814499248,827.266221841,300.362776655,59.5128504609,4452000000.0
160,1514.23694161,578.919116169,849.428722786,308.409509551,61.1072025204,4480000000.0
161,1609.67377098,615.406275735,902.965115837,327.847435632,64.9585665309,4508000000.0
162,1658.09613876,633.918989028,930.128202992,337.709775064,66.9126566426,4536000000.0
163,1658.4156327,634.041137119,930.307426814,337.774847423,66.9255498567,4564000000.0
164,1699.28846985,649.667533561,953.235517459,346.099549663,68.5749778086,4592000000.0
165,1737.68696724,664.347946882,974.775598602,353.920295162,70.1245535003,4620000000.0
166,1768.38015137,676.082484949,991.993295175,360.171674723,71.3631804071,4648000000.0
167,1758.15421923,672.172933258,986.256940291,358.088926225,70.9505117626,4676000000.0
168,1695.04893312,648.046684941,950.857300305,345.236069577,68.4038908258,4704000000.0
169,1597.05979108,610.583731854,895.889157946,325.278305763,64.4495279496,4732000000.0
170,1567.51792454,599.289362529,879.317306295,319.261418763,63.2573625945,4760000000.0
171,1578.11702103,603.34158144,885.262992036,321.420170844,63.6850903284,4788000000.0
172,1584.44540437,605.761032446,888.812971852,322.709093039,63.9404729517,4816000000.0
173,1539.77324165,588.682087764,863.753605592,313.610569937,62.137722788,4844000000.0
174,1535.9836572,587.233263727,861.627794373,312.83873308,61.9847936802,4872000000.0
175,1531.68263921,585.588909751,859.215088594,311.962730909,61.8112256142,4900000000.0
176,1454.72660354,556.167279007,816.045710477,296.288847538,58.7056561173,4928000000.0
177,1408.00401351,538.304420308,789.836133307,286.772707309,56.8201607282,4956000000.0
178,1377.70189522,526.719393519,772.837809648,280.600977389,55.5973153282,4984000000.0
179,1278.26995526,488.704833697,717.060313112,260.349354282,51.5847281794,5012000000.0
180,1223.04888867,467.592859613,686.083417238,249.102301989,49.3562758103,5040000000.0
181,1173.41536588,448.617100699,658.240918677,238.993282721,47.3533094017,5068000000.0
182,1119.53542502,428.017862308,628.016342794,228.019381822,45.178978313,5096000000.0
183,1080.7049516,413.172297036,606.233939698,220.110654373,43.6119701796,5124000000.0
184,1096.71955613,419.294958848,615.217517296,223.372400399,44.258241351,5152000000.0
185,1137.27520647,434.800089258,637.967678335,231.632500182,45.8948691935,5180000000.0
186,1118.92360872,427.783954297,627.673137365,227.894771228,45.1542883973,5208000000.0
187,1137.8844555,435.033015758,638.309443624,231.756587892,45.9194555068,5236000000.0
