,maximum,mean,mean+sigma,mean-sigma,minimum,time
326,932934.832683,415711.56695,595558.715081,235864.41882,71509.5588682,9128000000.0
327,832377.659659,370584.169718,531016.743817,210151.59562,63674.7097287,9156000000.0
328,907819.849022,397678.830573,572049.553171,223308.107975,66871.8352233,9184000000.0
329,834515.686316,372490.470091,533424.125943,211556.814238,64216.0234149,9212000000.0
330,693036.398754,310426.07381,444176.295359,176675.852261,53759.1083481,9240000000.0
331,804991.055291,350496.196429,504920.049612,196072.343247,58450.1637387,9268000000.0
332,819324.05348,363058.433384,520816.645949,205300.220819,61996.5604209,9296000000.0
333,846013.152371,372643.106912,535332.655671,209953.558153,63127.6667708,9324000000.0
334,800084.17825,355631.872004,509789.131723,201474.612286,60974.4279613,9352000000.0
335,840946.910973,369588.60415,531229.422178,207947.786122,62421.1630486,9380000000.0
336,914525.887145,402065.411781,577861.551042,226269.27252,67938.8750989,9408000000.0
337,834755.716809,372425.049522,533386.979859,211463.119185,64169.051262,9436000000.0
338,908727.648836,397919.083815,572456.324496,223381.843134,66872.3835202,9464000000.0
339,895751.650253,397389.254677,569903.793021,224874.716333,67965.0410128,9492000000.0
