,maximum,mean,mean+sigma,mean-sigma,minimum,time
309,1280028.25623,394160.394292,963122.165564,-174801.376979,12687.3476495,8652000000.0
310,1509570.27894,464874.842812,1135473.56369,-205723.878061,15168.7230999,8680000000.0
311,1448815.45112,446122.731513,1090295.05077,-198049.587744,14247.9419701,8708000000.0
312,1224857.24855,377166.49808,921813.883861,-167480.887702,12022.0334967,8736000000.0
313,1459622.66617,449520.990403,1097816.27178,-198774.290969,14726.0958557,8764000000.0
314,1546917.72701,476361.428103,1163940.64142,-211217.785218,15320.7953237,8792000000.0
315,1459731.09199,449519.839824,1098412.33019,-199372.650542,14424.0935777,8820000000.0
316,1419093.14551,437020.468808,1067754.52469,-193713.587078,14071.2875443,8848000000.0
317,1435578.41235,442103.060971,1080111.93516,-195905.813219,14261.1650875,8876000000.0
318,1527173.00051,470322.126019,1148942.30762,-208298.055581,15221.1846139,8904000000.0
319,1565252.69705,482045.342509,1177702.14397,-213611.458952,15534.9608587,8932000000.0
320,1409250.9734,433987.569101,1060554.43186,-192579.293655,13854.8274142,8960000000.0
321,1535990.99632,473072.592758,1155442.65883,-209297.473312,15396.2663086,8988000000.0
322,1492000.00243,459483.638749,1122760.31716,-203793.039657,14705.8564346,9016000000.0
323,1494366.6818,460245.990524,1124318.02788,-203826.046833,14870.3861099,9044000000.0
324,1656898.6572,510315.453866,1246478.84197,-225847.934238,16556.4892878,9072000000.0
325,1466139.69054,451519.185218,1103485.1589,-200446.788461,14346.2457469,9100000000.0
326,1673193.19245,515375.914064,1258528.3207,-227776.492577,16853.8695954,9128000000.0
327,1656252.6094,510089.156488,1246377.08612,-226198.77314,16319.7743212,9156000000.0
328,1478662.16048,455405.367465,1112745.77945,-201935.044518,14575.1419429,9184000000.0
329,1580608.47949,486845.917199,1189080.05464,-215388.22024,15807.3107983,9212000000.0
330,1485372.22173,457472.204894,1117834.73557,-202890.325784,14612.4325677,9240000000.0
331,1240553.2331,382075.832646,933678.608479,-169526.943187,12162.5426896,9268000000.0
332,1391539.76255,428639.3917,1046726.69463,-189447.91123,13991.9914627,9296000000.0
333,1444878.12666,445028.905917,1087203.70958,-197145.897751,14307.8881523,9324000000.0
334,1482576.44479,456661.017704,1115456.73214,-202134.696731,14756.1437682,9352000000.0
335,1417306.95953,436544.802139,1066538.20205,-193448.597771,13994.1890232,9380000000.0
336,1469920.91953,452785.213894,1105894.39826,-200323.970469,14659.058477,9408000000.0
337,1598134.78272,492280.466228,1202353.26331,-217792.330859,15935.5412945,9436000000.0
338,1485343.7653,457505.875466,1117821.09669,-202809.345755,14618.0219905,9464000000.0
339,1581559.68968,487198.697389,1189807.12664,-215409.731865,15823.9294329,9492000000.0
340,1582477.46712,487449.199306,1190788.188,-215889.789384,15653.9076248,9520000000.0
341,1238674.94687,381513.616431,932462.01004,-169434.777178,12033.0081,9548000000.0
342,1138994.13214,350867.745961,856993.839478,-155258.347555,11327.4232426,9576000000.0
343,1405244.84768,432922.133661,1057008.08883,-191163.821512,14154.3681501,9604000000.0
344,1601312.29067,493297.058696,1204749.03855,-218154.921161,15968.8423472,9632000000.0
345,1719262.00385,529635.614032,1293524.85369,-234253.625621,17129.1204551,9660000000.0
346,1641266.7963,505582.514715,1235102.21106,-223937.181634,16199.0834608,9688000000.0
347,1683658.37521,518678.508558,1266737.49859,-229380.481469,16781.4348596,9716000000.0
348,1531489.23309,471760.271529,1152609.36312,-209088.820066,15046.5474397,9744000000.0
349,1708590.91178,526400.5879,1285278.09388,-232476.918082,17164.8866585,9772000000.0
350,1535030.47411,472844.15371,1155391.33511,-209703.027688,15009.5288665,9800000000.0
351,1236586.25867,380931.929455,930731.491343,-168867.632433,12120.7082739,9828000000.0
352,1371801.39303,422653.323181,1031926.20237,-186619.556006,13787.6466758,9856000000.0
353,1258018.99681,387530.516606,946855.756724,-171794.723513,12323.3746558,9884000000.0
354,1270930.06137,391566.486521,956188.945035,-173055.971994,12691.2770968,9912000000.0
355,1296884.34458,399544.598182,975851.587847,-176762.391483,12862.3408307,9940000000.0
356,1449814.74694,446700.762744,1090699.07583,-197297.550346,14519.8756504,9968000000.0
357,1493591.33548,460158.774145,1123876.30364,-203558.755345,14808.5816058,9996000000.0
358,1618796.70202,498765.348648,1217885.85238,-220355.155088,16177.5026976,10024000000.0
359,1461398.96501,450214.700435,1099918.20674,-199488.805864,14332.4925642,10052000000.0
360,1416869.17218,436545.973102,1066082.05334,-192990.107135,14097.6428173,10080000000.0
361,1371117.18418,422429.505063,1031787.03768,-186928.027551,13558.4572489,10108000000.0
362,1485317.55986,457652.815112,1117446.06622,-202140.435993,14857.9869763,10136000000.0
363,1467232.74485,452045.059662,1104123.52434,-200033.405014,14503.0154266,10164000000.0
364,1261499.29749,388647.557003,949466.932922,-172171.818916,12378.2877779,10192000000.0
365,1198232.3535,369192.333918,901617.067931,-163232.400095,11900.4570676,10220000000.0
366,1654583.91086,509872.7246,1244384.69257,-224639.243367,16796.0163573,10248000000.0
367,1736665.63237,535063.610461,1306886.93149,-236759.710569,17156.509268,10276000000.0
368,1541357.72752,474889.967342,1160023.95018,-210244.0155,15174.3430334,10304000000.0
369,1497644.64002,461452.890468,1126898.79089,-203993.009953,14881.9296799,10332000000.0
370,1361575.82108,419499.888456,1024727.34209,-185727.565178,13398.2493741,10360000000.0
371,1256952.88921,387287.48621,945878.481778,-171303.509359,12439.4836489,10388000000.0
372,1288641.54804,397069.566763,969587.18699,-175448.053463,12833.6606034,10416000000.0
373,1270839.3887,391572.604136,956310.159514,-173164.951242,12584.5085766,10444000000.0
374,1359290.79938,418861.134956,1022678.85572,-184956.585808,13579.375581,10472000000.0
375,1364971.60062,420589.995213,1027140.76773,-185960.777306,13520.7324909,10500000000.0
376,1514546.91373,466724.115725,1139425.24173,-205977.010284,15170.6812505,10528000000.0
377,1518702.66385,467964.496828,1142854.33595,-206925.342295,15025.7392987,10556000000.0
378,1455153.83824,448396.599332,1095014.91129,-198221.712629,14414.8521135,10584000000.0
379,1941270.69515,598293.223223,1460066.98012,-263480.533673,19684.3585002,10612000000.0
380,1769204.13481,545103.961811,1331764.15722,-241556.233599,17256.3011717,10640000000.0
381,1442190.77687,444390.119416,1085463.81154,-196683.572704,14174.0197653,10668000000.0
382,1433252.56336,441679.582147,1078408.31674,-195049.152444,14279.4951802,10696000000.0
383,1280522.36655,394569.056042,963798.996876,-174660.884792,12566.8349594,10724000000.0
384,1265918.25941,390119.640556,952501.093401,-172261.812289,12615.1589036,10752000000.0
385,1184030.00134,364854.514357,891094.727189,-161385.698475,11668.5705441,10780000000.0
386,1614237.16415,497546.118546,1214036.4872,-218944.25011,16415.6679845,10808000000.0
387,1501814.73416,462747.191968,1130474.17949,-204979.795554,14660.7011842,10836000000.0
388,1366391.69521,421087.975653,1028210.67041,-186034.719105,13556.1878242,10864000000.0
389,1482358.56007,456851.83818,1115281.75045,-201578.074087,14816.5951208,10892000000.0
390,1471946.445,453612.537363,1107687.29017,-200462.215448,14565.6734786,10920000000.0
391,1279488.94678,394287.86738,963025.24908,-174449.514321,12564.9517724,10948000000.0
392,1298496.99047,400204.391996,976988.15855,-176579.374558,12964.0041475,10976000000.0
393,1517208.50448,467624.918957,1141423.07775,-206173.239842,15215.151615,11004000000.0
394,1405299.58204,433063.986095,1057712.01057,-191584.038375,13800.0119808,11032000000.0
395,1314774.22066,405211.457096,989379.661406,-178956.747214,13041.874078,11060000000.0
396,1279694.58249,394397.504195,962995.239697,-174200.231307,12682.0945891,11088000000.0
397,1323805.79163,408014.043937,996074.717391,-180046.629518,13190.2840165,11116000000.0
398,1276065.67488,393282.22417,960321.455701,-173757.007361,12612.4076004,11144000000.0
399,1153353.98294,355462.020334,868021.169345,-157097.128676,11374.4278083,11172000000.0
400,1242671.10629,383041.027936,934933.571448,-168851.515575,12443.9245455,11200000000.0
401,1266224.57143,390271.93618,952860.538452,-172316.666092,12550.1051898,11228000000.0
402,1197078.64868,368961.534767,900877.540789,-162954.471255,11839.0619559,11256000000.0
403,1231287.66067,379533.502589,926466.06666,-167399.061482,12273.7706514,11284000000.0
404,1278062.14175,393947.389974,961706.563858,-173811.783909,12710.3874647,11312000000.0
405,1103891.86635,340227.676798,830928.636678,-150473.283082,10810.1015632,11340000000.0
406,960261.102287,295986.291632,722702.137187,-130729.553923,9478.09024276,11368000000.0
407,925823.837263,285386.561865,696699.17324,-125926.04951,9188.02506285,11396000000.0
408,1131384.65662,348802.667047,851093.27371,-153487.939616,11406.8510517,11424000000.0
409,1101453.75199,339509.378684,828998.680218,-149979.92285,10843.7361441,11452000000.0
410,1051031.34894,323999.70571,790922.375913,-142922.964494,10433.8922578,11480000000.0
411,1411145.79837,435099.869701,1061416.29376,-191216.554354,14312.0447051,11508000000.0
412,1315022.77394,405332.903537,989884.026913,-179218.219838,12859.1436481,11536000000.0
413,1158374.65723,357095.990175,871783.560692,-157591.580343,11455.4068242,11564000000.0
414,1135589.80316,350085.501029,854551.385568,-154380.38351,11277.7746268,11592000000.0
415,1096200.80878,337936.993691,824963.459691,-149089.472308,10853.558188,11620000000.0
416,973124.983714,299985.379177,732441.572423,-132470.814069,9575.76636433,11648000000.0
417,932110.175884,287372.30993,701434.546286,-126689.926427,9258.7401197,11676000000.0
418,915465.367622,282238.735096,688932.371764,-124454.901572,9077.2040472,11704000000.0
419,1124482.19617,346740.972027,845910.168005,-152428.223951,11346.4764951,11732000000.0
420,1201761.64356,370517.333276,904361.636368,-163326.969816,11927.0795152,11760000000.0
421,1337065.60547,412279.277678,1005991.96001,-181433.404654,13394.9229044,11788000000.0
422,1285638.89203,396370.865992,967621.533608,-174879.801624,12679.3402077,11816000000.0
423,1152673.7774,355386.740376,867548.476387,-156774.995635,11374.5155744,11844000000.0
424,1117411.36867,344544.328933,840893.723706,-151805.06584,11098.5911773,11872000000.0
